model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,5,10,0.75,0.1,10,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",3791159.501694983,270.47226927515607,3595006.9044704074,256.4781764199684
all features,5,10,0.75,0.1,10,"['image_emotions_angry', 'image_emotions_happy']",5178307.016351876,369.4353796219779,5264570.648981575,375.5896763385475
all features,5,10,0.75,0.1,10,['image_emotions_angry'],5148773.784335822,367.3283935458604,5424920.842070301,387.02952227065003
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3143064.0528174876,224.23526798665156,3996358.780404916,285.11177851803734
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3250092.1356191733,231.8709605547429,3681938.7471139296,262.6801451689889
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3135898.6176986177,223.72406514855462,3640291.3176885974,259.7088972589206
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3167163.9643754116,225.95462528762715,3653737.743166737,260.66820409132526
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3231150.563916055,230.51961411841125,3387850.980528085,241.6990744546142
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3265454.083330898,232.96692627610568,3234724.887000907,230.7746166513963
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3175501.849678664,226.54947410839517,3553078.8837524573,253.48691031662204
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3330494.8425647477,237.6071219042488,2951407.2143889023,210.56191554956595
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3260046.569738803,232.58113863732754,3323652.180263984,237.1189466112959
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3314163.8562998804,236.4420221735239,3481466.6492868178,248.37788666432613
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_length', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3236521.3985643126,230.90278497539217,3537410.495967975,252.36908227534406
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_length', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3399760.953598302,242.54876633433264,3265342.730016376,232.9589820090136
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3336102.9129369673,238.00721784301132,3798776.573539913,271.01569318180236
all features,5,10,0.75,0.1,20,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3559768.499713319,253.96416684162568,3376764.4741454367,240.9081310668966
all features,5,10,0.75,0.1,20,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3507572.097140993,250.24032471748802,3631475.976089551,259.079985326921
all features,5,10,0.75,0.1,20,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",3784281.6901597357,269.9815863342897,3607424.8766407385,257.36411042279883
all features,5,10,0.75,0.1,20,"['image_emotions_angry', 'image_emotions_happy']",5226409.1380196875,372.8671239204243,5101953.9967768965,363.9881346666491
all features,5,10,0.75,0.1,20,['image_emotions_angry'],5163406.258637081,368.37231652710204,5379277.76761485,383.77321350307085
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3255426.440357133,232.2515252624098,3621834.346225637,258.3921236034462
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3290653.540190292,234.76472831482616,3057912.035231501,218.16027709810072
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3145926.2365802536,224.4394644434484,3809142.533494507,271.75523070610876
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3326834.658018518,237.34599376660594,3017184.2336705695,215.2546380961415
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3268641.1685294486,233.19430213978004,3418025.140346922,243.8517861714447
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3272453.063059486,233.46625370586844,3391943.1066539483,241.99101855217265
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3268606.4283881444,233.19182367775562,3386879.9907467766,241.62980123899874
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3214730.657395404,229.3481705598005,3389482.159154805,241.81544744935758
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3103099.725151361,221.38409741757354,3942910.9371536965,281.29865500119325
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3352455.6984415455,239.17387279446234,3711447.1969163106,264.7853632104017
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_length', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3267570.9171140674,233.11794731248153,3487499.2190362625,248.80826761478824
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy']",3440313.5813755584,245.44190793259074,3286772.5034982464,234.48784394718916
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3296054.870629786,235.15007482963824,3974785.584625188,283.57268441887015
all features,5,10,0.75,0.1,30,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3485042.0461887014,248.63296580651982,4051858.1551730265,289.07126421896123
all features,5,10,0.75,0.1,30,"['title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3524303.354548143,251.4339809476507,3518737.343761857,251.03688566123404
all features,5,10,0.75,0.1,30,"['title_non_letter_ratio', 'image_emotions_angry', 'image_emotions_happy']",3600783.621185153,256.89030407592657,4311447.752820485,307.5911359164042
all features,5,10,0.75,0.1,30,"['image_emotions_angry', 'image_emotions_happy']",5426949.604417429,387.1742600363923,4376431.764997242,312.22728304558564
all features,5,10,0.75,0.1,30,['image_emotions_angry'],5148102.799117055,367.2805235222729,5386659.18301394,384.29982499819835
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3378900.6973820566,241.06053540288633,3011903.248691482,214.8778773740819
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3270111.40107351,233.2991927761082,3184066.0092973905,227.16046599240212
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3261925.93327165,232.7152178601339,3109706.3775369343,221.85543508148328
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3237050.4843022446,230.9405314801529,3644288.0335040735,259.9940345093519
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3245301.0741100507,231.5291523881306,3639525.655305183,259.6542726929407
all features,5,10,0.75,0.1,50,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3277422.0243170257,233.82075375438032,3358244.255782761,239.58684519491348
