model name,depth,n_estimator,colsample_bytree,learning rate,alpha,featurestrain_rmse,train_rmse_percent,test_rmse,test_rmse_percent 
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4249134.019950676,303.1454942258428,4100442.1401801105,292.5373860398504
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4207463.164398225,300.17257502820166,4148205.518415526,295.94496340339964
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",4115380.248632651,293.60311384424125,4711356.413994522,336.1217749048647
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4152960.008749448,296.2841624767406,4553753.2239849,324.8779081068975
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4275980.290244056,305.0607846916168,3993202.12369657,284.88657351074414
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",4278162.64111098,305.2164799059879,4385451.651640033,312.870787811816
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4388378.127960785,313.07957108540285,3924400.486186818,279.9780659634385
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4417186.753656326,315.1348616536545,4155261.611792068,296.44836548577507
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4253195.052156915,303.43521999336326,4309036.501967868,307.41911031589666
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4380664.771868875,312.5292779824686,3960701.7334948666,282.5679017992921
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_capitals_count', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4395221.065944412,313.56776604636747,3964483.4039646816,282.8376970936247
all features,3,100,0.5,0.01,100,"['title_sentiment', 'title_capitals_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4502150.869791866,321.19644710999404,3793336.034396527,270.62754940480374
all features,3,100,0.5,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",4290667.403759111,306.10860579219104,4587820.87423494,327.308392677088
all features,3,100,0.5,0.01,100,"['title_sentiment', 'image_text', 'image_emotions_happy']",4887842.775713984,348.71282171495994,4352527.964905554,310.52191690306165
all features,3,100,0.5,0.01,100,"['title_sentiment', 'image_text']",4725160.668406615,337.10661028697433,4320430.293321159,308.2319763009849
all features,3,100,0.5,0.01,100,['image_text'],4715179.461760498,336.3945221750201,5130498.603323126,366.02458934619324
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3179266.3017178606,226.81804099015355,3535793.2545999894,252.2537036048953
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3243758.7146628676,231.41911601020158,3569766.913231542,254.6774825415365
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3036201.39297269,216.611377170114,4324072.534383316,308.4918242986459
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3283646.82348528,234.26484890681772,3178510.80549342,226.76414170731888
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3303557.819329174,235.685356861447,3438491.7127917456,245.31193056551754
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_happy', 'category_id']",3152252.0763360146,224.89076812324524,3046702.959335581,217.3605892472753
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3203066.4639199763,228.51601330628665,3014571.9257649733,215.06826850473917
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3106352.486629026,221.6161588167,3356255.458088965,239.44495862297424
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3166671.8140412467,225.91951386125572,3557557.689136328,253.8064412293351
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3199128.1042228127,228.2350393498922,3631983.37936548,259.11618494221466
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3197976.798936244,228.15290190530632,3340296.9462408377,238.3064322929985
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_length', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3198161.4939791556,228.16607858314268,3188582.836607711,227.48270949917105
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_capitals_ratio', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3078980.423409401,219.66335676486202,3645969.682433991,260.1140082013044
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3306975.1883658334,235.9291618392863,3547154.6734336857,253.06426004093063
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text', 'image_emotions_happy']",3459727.498581154,246.8269528613968,3061553.166039935,218.42004588705424
all features,3,100,0.5,0.05,5,"['title_sentiment', 'title_non_letter_ratio', 'image_text']",4095971.8113560076,292.218459869395,4222389.791808671,301.2374837418876
all features,3,100,0.5,0.05,5,"['title_sentiment', 'image_text']",4304139.899895156,307.06977258063347,4287570.683286998,305.8876768091112
all features,3,100,0.5,0.05,5,['image_text'],4702464.532966369,335.48740242891535,4300704.992648272,306.82471637621916
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_neutral', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3204391.491232052,228.61054458195272,3308589.95058067,236.0443636397886
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_disgust', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3133766.8798943455,223.57198081626436,3786755.7516913093,270.15809303005705
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_amount_of_faces', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3178302.520788062,226.74928207482694,3391079.03319637,241.9293730559103
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_surprise', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3177190.337016117,226.6699356720933,3348551.0123304,238.89530120895756
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_fear', 'image_emotions_happy', 'category_id']",3153373.809358852,224.9707957971197,3462409.109545023,247.018266733152
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy', 'category_id']",3086176.132215286,220.17671941523346,3532294.3645808846,252.00408268470233
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_count', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3184343.4341898663,227.1802582855483,3542028.6255559856,252.6985529792059
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_sentiment_polarity', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3201559.3151808325,228.40848896197218,3495158.100116851,249.35467431306859
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_word_count', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3102281.8426862564,221.32574732013285,3433585.009065742,244.96187214913073
all features,3,100,0.5,0.05,10,"['title_sentiment', 'title_length', 'title_capitals_count', 'title_capitals_ratio', 'title_non_letter_ratio', 'title_number_count', 'image_text', 'image_emotions_angry', 'image_emotions_happy']",3117267.2594014783,222.39485023262907,3647300.8013728573,260.2089740712207
